Kilbirnie Park
    5.00000
1
52
0
0
      0.0000,      5.0000,     27.5520
      5.0000,      5.0000,     48.1290
     10.0000,      5.0000,     67.8580
     15.0000,      5.0000,    103.6730
     20.0000,      5.0000,     94.2480
     25.0000,      5.0000,    146.7120
     30.0000,      5.0000,    118.1240
     35.0000,      5.0000,    143.2570
     40.0000,      5.0000,    157.0800
     45.0000,      5.0000,    156.4510
     50.0000,      5.0000,    165.2480
     55.0000,      5.0000,    157.7080
     60.0000,      5.0000,    149.5400
     65.0000,      5.0000,    151.4250
     70.0000,      5.0000,    192.8940
     75.0000,      5.0000,    181.2700
     80.0000,      5.0000,    185.3540
     85.0000,      5.0000,    210.4870
      0.0000,     10.0000,     29.0280
      5.0000,     10.0000,     31.9190
     10.0000,     10.0000,     41.9720
     15.0000,     10.0000,     35.9400
     20.0000,     10.0000,     36.0030
     25.0000,     10.0000,     34.0550
     30.0000,     10.0000,     39.5210
     35.0000,     10.0000,     47.4380
     40.0000,     10.0000,     31.9190
     45.0000,     10.0000,     43.1030
     55.0000,     10.0000,     61.3240
     65.0000,     10.0000,     54.7890
     70.0000,     10.0000,     48.6320
      0.0000,     15.0000,     23.0910
      5.0000,     15.0000,     18.0300
     10.0000,     15.0000,     26.0120
     15.0000,     15.0000,     23.4680
     20.0000,     15.0000,     22.8080
     25.0000,     15.0000,     26.0120
     35.0000,     15.0000,     24.8810
     45.0000,     15.0000,     36.8510
      0.0000,     20.0000,     26.5150
      5.0000,     20.0000,     23.0840
     10.0000,     20.0000,     24.0020
     15.0000,     20.0000,     24.9440
     20.0000,     20.0000,     27.1430
     25.0000,     20.0000,     25.6350
     30.0000,     20.0000,     28.4000
     40.0000,     20.0000,     28.4000
      0.0000,     25.0000,     32.5150
      5.0000,     25.0000,     24.7870
     10.0000,     25.0000,     32.5150
     15.0000,     25.0000,     30.4730
     25.0000,     25.0000,     27.0180
0
0
0
0
0
